p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.0425950935931e-87	1.9028227648156	0.983	0.863	4.80888162884623e-83	5	ID1
3.22162706028536e-83	0.935645084340531	1	0.986	7.58467658802983e-79	5	TMA7
8.36269733245972e-82	2.05823755180395	0.597	0.14	1.96882983298099e-77	5	MT1H
1.00349796072583e-81	0.729049482041816	1	1	2.36253524893681e-77	5	RPL11
4.35387582678643e-81	2.1156150646338	0.75	0.298	1.02503298590033e-76	5	LINC00467
7.72780476198715e-80	0.767301582200158	1	1	1.81935707511464e-75	5	FAU
3.77266768806523e-79	2.01293029972493	0.818	0.355	8.88199153801198e-75	5	MT2A
8.42729137815582e-78	1.65722764814038	0.593	0.143	1.98403720915922e-73	5	SAMD11
1.0606985251265e-75	0.980483593023523	1	0.973	2.49720253770532e-71	5	UQCR10
3.9714876642175e-74	0.555196040104693	1	1	9.35007340786725e-70	5	RPS27A
6.20112233254472e-74	1.5820471373449	0.428	0.079	1.459930230751e-69	5	CRIP2
2.86089168587743e-73	1.88600504115329	0.877	0.494	6.73539729606123e-69	5	LRRC75A
6.41682292736809e-73	1.50656207531376	0.966	0.749	1.51071262179027e-68	5	CDKN3
6.77041954726144e-73	0.726314056550995	1	1	1.59395987401176e-68	5	FTH1
8.62288551956816e-73	0.734048723866387	1	1	2.03008593787193e-68	5	RPS10
5.50079454721565e-72	0.594644591041096	1	1	1.29505206025098e-67	5	RPS24
1.72370810942572e-71	1.75247758274781	0.983	0.926	4.05812600202098e-67	5	B2M
1.56031957154677e-70	1.78319979053468	0.394	0.073	3.67346036729256e-66	5	C16orf89
1.80611032616072e-69	1.74715355886269	0.737	0.294	4.25212554088019e-65	5	CRLF1
1.32180747572962e-68	0.583701824313959	1	1	3.11193134011025e-64	5	RPS23
4.49156142983356e-68	0.857182119657267	1	0.994	1.05744830742572e-63	5	NDUFS5
5.20274941789878e-68	0.614318291024386	1	1	1.22488329545591e-63	5	RPL32
7.09708815895686e-68	0.868605858130224	1	1	1.67086746526321e-63	5	TMSB10
8.3723351130435e-68	0.91066340066716	1	0.985	1.97109885566383e-63	5	ELOB
1.39635193244201e-67	1.29913366900827	0.996	0.915	3.28743135454823e-63	5	TUBB2A
1.95135282007373e-67	0.918449083527666	1	0.971	4.59406994429959e-63	5	ATP5MF
1.59236372392866e-66	0.946494904733531	1	0.972	3.74890191524524e-62	5	LSM7
1.62975783946905e-66	1.82777472634524	0.597	0.18	3.83693888146198e-62	5	SCT
1.71774314914577e-66	0.635552165941059	1	1	4.0440826960339e-62	5	NME2
1.79095529705826e-66	0.577075142224905	1	1	4.21644605586427e-62	5	RPS15
1.87042226235098e-66	0.720576891760659	1	0.995	4.40353513225291e-62	5	SELENOH
7.89462090085339e-66	0.518612756878039	1	1	1.85863059868791e-61	5	RPLP1
1.28085605737609e-64	0.509937332686782	1	1	3.01551941588053e-60	5	RPL12
1.26682799493039e-63	0.590836679132234	1	0.999	2.98249314846461e-59	5	HMGA1
3.36921305263285e-63	0.959232174708771	0.996	0.985	7.93213828981353e-59	5	PRDX4
4.06134131862673e-63	1.72887561449452	0.856	0.488	9.56161586644291e-59	5	MT1X
6.90200111852702e-63	0.904218607785507	0.992	0.94	1.62493812333482e-58	5	ATP5MC1
7.11520694680791e-62	1.02313532385898	0.97	0.917	1.67513317148699e-57	5	NDUFB2
1.26403310572288e-61	1.09564888754119	0.258	0.033	2.97591314080337e-57	5	NOTUM
1.47139939574953e-61	0.763724522086131	0.996	0.987	3.46411559741311e-57	5	POMP
1.97692283199739e-61	0.488901534689874	1	1	4.65426942337145e-57	5	RPL24
6.04233052768667e-61	0.596478223945081	1	1	1.42254587613327e-56	5	RPL35A
6.71436992441973e-61	0.93872572692241	0.996	0.944	1.58076411130614e-56	5	SLIRP
2.58810449227775e-60	0.810144434826987	0.992	0.98	6.0931744061695e-56	5	C19orf53
4.13954888953764e-59	1.15785857877898	0.979	0.947	9.74573995063846e-55	5	HNRNPH1
5.90577246444306e-59	0.492886056874525	1	1	1.39039601130383e-54	5	RPL14
2.46302405369154e-58	0.942798613876523	0.996	0.91	5.798697529606e-54	5	MICOS10
3.99294974950178e-57	0.63216220494246	1	1	9.40060159525204e-53	5	SERF2
7.76543341355855e-57	0.568237882539465	1	1	1.82821598855409e-52	5	RPL41
7.92244205064922e-57	1.08682767017261	0.581	0.176	1.86518053198435e-52	5	MT1E
1.43571358241832e-55	0.737567513398308	0.996	0.987	3.38010048708744e-51	5	ATP5MG
1.02148394051659e-54	0.746867341906146	0.996	0.979	2.40487964115821e-50	5	ATP5IF1
1.9374473416038e-54	0.602627550363555	1	1	4.56133227633784e-50	5	RPL36
6.55982406941604e-54	0.455929358597741	1	1	1.54437938066262e-49	5	RPS7
2.73981584708538e-53	0.72018079833247	1	0.972	6.45034844879312e-49	5	SNRPD1
1.53920057295701e-52	0.791426621698585	1	0.952	3.62373990891269e-48	5	LAMTOR4
1.83111554581995e-52	0.364125488378724	1	1	4.3109953295239e-48	5	RPL19
3.46504440750297e-52	0.748614505843413	0.992	0.994	8.15775404858424e-48	5	CLIC1
4.39807362468224e-52	0.597743434497279	1	1	1.03543847345894e-47	5	RPS21
4.59917314727291e-52	0.862464900170774	0.983	0.934	1.08278333406246e-47	5	PDCD5
2.4111667903031e-51	0.850870679865212	0.987	0.96	5.67660997441059e-47	5	ATP5ME
2.82547745253651e-51	1.32383404129674	0.394	0.092	6.65202156650672e-47	5	PTH1R
3.56686944171318e-51	1.50303217821943	0.788	0.511	8.39748072662535e-47	5	AC068587.4
7.22978789257788e-51	0.6628103562155	0.996	0.995	1.70210896354961e-46	5	RPL36AL
3.06547280715437e-50	0.671212261151732	1	0.983	7.21704262988353e-46	5	NEDD8
5.16250057897674e-50	0.726777900543322	0.996	0.978	1.21540751130849e-45	5	UBL5
7.53826367241536e-50	0.793110815122051	0.996	0.964	1.77473341639675e-45	5	NDUFB4
1.27298817320466e-49	0.787832922262024	1	0.98	2.99699605617572e-45	5	PPDPF
4.19670745497979e-49	0.838444888641253	0.975	0.913	9.88030836125892e-45	5	POLR2L
6.18400207597076e-49	0.658299632931619	1	0.989	1.4558996087458e-44	5	NDUFA13
1.14526249755075e-48	0.466345807482405	1	1	2.69629149798373e-44	5	RPL22
1.25812760817101e-48	0.489878289299814	1	0.999	2.96200982791701e-44	5	MIF
1.43946604809464e-48	0.75041873100908	0.992	0.945	3.3889349170292e-44	5	ENY2
1.7340914682347e-48	0.530129756400679	1	1	4.08257154366495e-44	5	RPL34
7.16518772424416e-48	0.546285290779132	1	0.998	1.6869001459188e-43	5	NDUFA4
1.04188740114173e-47	0.88628931900532	0.979	0.924	2.45291550850797e-43	5	NDUFA12
1.46473351886417e-47	0.57909444938184	1	1	3.44842212346192e-43	5	ACTB
5.09416161133002e-47	0.455114097243497	1	1	1.19931846815543e-42	5	RPL8
7.13186966477055e-47	0.761163742983682	1	0.963	1.67905607517693e-42	5	SNRPG
8.38497332800037e-47	0.793052238724941	0.992	0.961	1.97407427061113e-42	5	DDT
1.55454282243845e-46	0.748157206236411	0.992	0.953	3.65986016686684e-42	5	COX7B
1.74472632255806e-45	0.420342079189659	1	1	4.10760918119845e-41	5	RPS19
3.16680517718194e-45	0.471199604290391	1	0.999	7.45560942863943e-41	5	RPL27
4.16396824033311e-45	0.553652338217326	1	0.989	9.80323042821624e-41	5	MRPL51
4.5466553541963e-45	1.56080554077674	0.593	0.23	1.07041907003844e-40	5	C1orf56
4.59336417402371e-45	0.647078777946524	1	0.994	1.0814157274904e-40	5	MYL12B
7.5108661750716e-45	0.670098419033837	1	0.975	1.76828322359711e-40	5	TOMM6
3.1475152891228e-44	0.587512737964165	1	0.993	7.41019524518181e-40	5	PSMB1
5.06078905686792e-44	0.615263703334577	1	1	1.19146156765842e-39	5	GAPDH
8.33608477861974e-44	0.6527920180596	1	0.979	1.96256443943045e-39	5	ATP5PF
8.59703046038714e-44	0.634214568505829	0.996	0.986	2.02399888128895e-39	5	SEC61B
8.63867109472688e-44	0.823363937910298	0.975	0.907	2.03380233583155e-39	5	NUDT1
1.05242892747706e-43	0.332298015786854	1	1	2.47773342395924e-39	5	RPL18A
1.26959260127796e-42	0.757070328889342	0.987	0.959	2.9890018611887e-38	5	MRPL20
1.6135483067999e-42	1.15742727097728	0.343	0.081	3.79877677869901e-38	5	CD1D
1.67443776178032e-42	0.647881553243727	1	0.984	3.94212882255942e-38	5	JPT1
1.74374802026652e-42	0.709746464671535	0.996	0.983	4.10530596411346e-38	5	TOMM7
1.82163646123459e-42	0.406216843086202	1	1	4.28867872068459e-38	5	RPL18
1.4304207701852e-41	0.409573120883392	1	1	3.36763961924701e-37	5	RPL29
1.4654413069712e-41	0.888603301718504	0.979	0.917	3.4500884690023e-37	5	REXO2
1.6473569366254e-41	0.81479054101251	0.975	0.925	3.87837243589718e-37	5	MRPL52
1.71876903836187e-41	0.59612467245244	0.996	0.999	4.04649794701535e-37	5	SNHG29
1.86295815686026e-41	0.456731023220621	1	1	4.38596238869611e-37	5	RPS15A
2.17758367692608e-41	0.822715515869486	0.958	0.898	5.12668525058706e-37	5	ARPC5L
4.60214519642077e-41	0.722165153249658	0.975	0.959	1.08348304359334e-36	5	TMEM258
6.89495592717778e-41	0.657751532391333	0.992	0.969	1.62327947393547e-36	5	NDUFS6
7.14929602771858e-41	0.53716556975828	1	0.995	1.68315876380578e-36	5	PARK7
7.83053817797292e-41	0.626405746578457	0.992	0.97	1.84354360324016e-36	5	SNRPF
1.18097838391605e-40	0.306549611450658	1	1	2.78037740925356e-36	5	RPL6
2.03079029449103e-40	0.573905795267561	1	0.997	4.78108959032023e-36	5	KRT18
5.55146596710828e-40	1.16630718983471	0.856	0.589	1.3069816326363e-35	5	NQO1
7.36036388706506e-40	0.450520951603539	1	0.998	1.73285046993173e-35	5	UQCRH
9.01778663650179e-40	0.570425608059361	0.987	0.982	2.12305750783162e-35	5	PSMB2
9.6268921170211e-40	1.3999483276043	0.699	0.388	2.26645921111028e-35	5	FAM229B
1.3004759571681e-39	0.946529574535834	0.928	0.796	3.06171054596086e-35	5	TIMM10
1.88856492191936e-39	0.639366965233625	0.992	0.98	4.44624839567475e-35	5	SSBP1
2.00269762392595e-39	0.653106507402138	0.992	0.986	4.71495101600886e-35	5	COX6B1
2.53075810540062e-39	0.950081797051489	0.898	0.812	5.95816380754468e-35	5	NDUFB1
3.12514318930444e-39	0.998898892589122	0.894	0.762	7.35752461057945e-35	5	NDUFAF8
4.39934537019883e-39	0.597758837880761	0.992	0.978	1.03573788050591e-34	5	SNU13
8.78089988651046e-39	1.35743525605295	0.479	0.168	2.06728726028116e-34	5	NPAS1
9.58053754429932e-39	0.864786859169784	1	0.815	2.25554595405439e-34	5	SFRP2
1.15256041545793e-38	0.566133302232487	1	0.983	2.7134729861126e-34	5	AP2S1
1.2864866920734e-38	0.325422358722397	1	1	3.0287756191484e-34	5	RPS14
1.46265026407481e-38	0.860075527917351	0.958	0.91	3.44351751671133e-34	5	THOC7
1.68630231843705e-38	1.57932721642914	0.831	0.613	3.97006154829634e-34	5	CLDN10
2.98007975753739e-38	1.18027326496786	0.479	0.156	7.01600177317027e-34	5	HMX1
4.24404458095098e-38	0.395233258347986	1	1	9.99175415693289e-34	5	EIF4A1
4.3837588977554e-38	0.923000980641786	0.958	0.91	1.03206835729855e-33	5	PSMC1
6.52266450756763e-38	0.667644523399754	0.987	0.956	1.53563090501665e-33	5	MRPL11
6.67184576827684e-38	0.595153410342864	1	0.995	1.57075264922542e-33	5	H2AFZ
1.10890112687276e-37	0.834808051813861	0.945	0.866	2.61068592299654e-33	5	COPS9
1.11039771247179e-37	0.401685754920656	1	1	2.61420933447233e-33	5	RPL28
1.25116009363335e-37	0.763447957734034	0.953	0.931	2.945606208441e-33	5	NDUFA7
2.33504212121906e-37	0.541979272363335	1	1	5.49738966598602e-33	5	PFN1
2.38360161550063e-37	0.362661086292626	1	1	5.61171328337312e-33	5	RPL26
2.68060716058102e-37	0.405351622718168	1	1	6.3109534381559e-33	5	SRP14
2.96453207798404e-37	0.875890174885433	0.924	0.804	6.97939787119783e-33	5	PYCARD
4.31245540394609e-37	0.647075462701185	0.996	0.948	1.01528137575103e-32	5	TXNDC17
4.71081851466178e-37	0.733709023138527	0.987	0.959	1.10906800290682e-32	5	DRAP1
5.06485878282798e-37	0.652644220328625	0.992	0.963	1.19241970324119e-32	5	SEC61G
6.53978932617725e-37	1.13629550756878	0.805	0.648	1.53966260106191e-32	5	SSBP4
1.20490681014889e-36	0.882147057807481	0.987	0.927	2.83671210313352e-32	5	RPL22L1
1.49444583859072e-36	1.43639469944246	0.847	0.629	3.51837383779413e-32	5	IGFBP4
1.63919079866964e-36	0.599168952638216	1	0.98	3.85914689730794e-32	5	TRMT112
1.99447768111395e-36	0.768864980920535	0.97	0.921	4.69559880464658e-32	5	CDC37
2.33528720275822e-36	0.576513728616018	1	0.987	5.49796666145368e-32	5	TIMM13
2.85080227342616e-36	0.578772219422191	0.992	0.99	6.71164379232721e-32	5	NDUFC2
4.42531925182103e-36	0.64917492224471	0.992	0.959	1.04185291145622e-31	5	DDX39B
5.7153250813511e-36	0.909287471309491	0.97	0.932	1.34555898390249e-31	5	RPS27L
7.33519298044975e-36	0.697193836782919	0.987	0.945	1.72692448338728e-31	5	ABRACL
8.44520274540171e-36	0.740788680916376	0.97	0.898	1.98825408234993e-31	5	NDUFC1
1.15841684747818e-35	0.803550404111973	0.97	0.923	2.72726078401789e-31	5	GSTO1
1.19449780798179e-35	0.711651426636877	0.987	0.948	2.81220618933152e-31	5	NDUFB7
1.64350017896558e-35	0.873642675124245	0.936	0.844	3.86929247133867e-31	5	KRT10
4.50381956123015e-35	0.78266789141886	0.979	0.914	1.06033423930041e-30	5	HEBP2
5.34604359278923e-35	0.633851558994948	0.987	0.984	1.25861904305037e-30	5	PSMA6
6.03084104318237e-35	0.548675202502057	0.996	0.993	1.41984090679642e-30	5	PSMA2
7.97805850228491e-35	1.21263266944257	0.449	0.158	1.87827431319294e-30	5	SHB
8.42893871148662e-35	0.704145727486512	0.975	0.946	1.9844250408453e-30	5	PSMC3
8.86614960985079e-35	0.860480781140543	0.919	0.786	2.08735760264717e-30	5	BOLA3
1.31554801844034e-34	0.375257082671529	1	1	3.09719469981409e-30	5	UBA52
1.34653838377799e-34	1.01099639959089	0.864	0.741	3.17015531692851e-30	5	LIMD2
1.51750135574299e-34	1.58496206720655	0.267	0.061	3.57265344182572e-30	5	SERPINB2
4.36530213268928e-34	1.7730754739269	0.398	0.134	1.02772308109904e-29	5	TM4SF1
4.722507733874e-34	0.855963344044486	0.936	0.876	1.11181999578596e-29	5	ATOX1
5.0367855183687e-34	1.22852240940769	0.678	0.393	1.18581041458954e-29	5	SHISAL2B
6.32531631227595e-34	0.628714566003209	0.983	0.944	1.48916921939913e-29	5	SIVA1
1.17391924122572e-33	0.381272243103703	1	1	2.76375806961772e-29	5	RPL30
1.30114502056547e-33	0.567962559065158	0.996	0.984	3.0632857219173e-29	5	ILF2
1.72570991203893e-33	0.393300961050851	1	0.997	4.06283884591325e-29	5	ATP5MC3
2.50053555349775e-33	0.41399079495242	1	1	5.88701085359976e-29	5	RPS28
2.85252916103136e-33	0.588240190731056	0.996	0.97	6.71570940381614e-29	5	SEM1
4.06736280823402e-33	1.17561044607299	0.61	0.286	9.57579225942535e-29	5	BMP7
8.06632857624747e-33	1.30124258423634	0.585	0.279	1.89905573670594e-28	5	TGFB1
2.37008590450642e-32	0.581414764020849	1	0.986	5.57989324497947e-28	5	RBM8A
2.3769999908065e-32	1.26751191050819	0.682	0.41	5.59617107835574e-28	5	CD55
2.43469102518847e-32	0.581266016305326	0.975	0.952	5.73199308060122e-28	5	ATP5PD
3.32210020612567e-32	0.276432329104666	0.924	0.622	7.82122051528165e-28	5	BAMBI
5.41853111394737e-32	0.553022277784793	1	0.985	1.27568478015663e-27	5	COX5B
5.60028112392397e-32	0.623909219525471	0.97	0.95	1.31847418500542e-27	5	ATP5MD
6.42295587160664e-32	0.866102559531624	0.979	0.827	1.51215650085235e-27	5	GAL
9.68821866287105e-32	0.576277445045714	0.987	0.962	2.28089731979973e-27	5	NOP10
1.3735062751286e-31	0.513141198364816	1	0.984	3.23364582353526e-27	5	PSMB3
1.376059995557e-31	0.595714761578541	0.992	0.963	3.23965804753985e-27	5	CCT7
2.80896779305669e-31	0.574376361833655	0.996	0.985	6.61315287519336e-27	5	COX7A2
3.1374018745546e-31	0.710540746066164	0.636	0.304	7.38638523326389e-27	5	ID4
3.15322590183897e-31	0.511517320324024	1	0.991	7.42363974069948e-27	5	PRELID1
3.44810716691015e-31	0.508798226223276	0.992	0.99	8.11787870305656e-27	5	COX6A1
4.06661798664098e-31	0.970427014551927	0.945	0.878	9.57403872594885e-27	5	TNFRSF12A
4.93105814072147e-31	0.872129372762348	0.915	0.888	1.16091901807006e-26	5	JUND
8.76280430171805e-31	0.755882608176744	0.911	0.829	2.06302701675348e-26	5	CENPW
1.0840439420106e-30	0.457031244152816	0.996	0.998	2.55216465267557e-26	5	UBB
1.47379029954276e-30	0.35985251929915	1	0.947	3.46974450221351e-26	5	POU5F1
1.84545471493557e-30	0.668809598717405	0.975	0.922	4.34475403537282e-26	5	ADRM1
5.08372439204297e-30	0.724316566999501	0.936	0.888	1.19686123361868e-25	5	TIMM8B
5.08734819720478e-30	0.562956664825824	0.996	0.954	1.19771438606792e-25	5	LSM3
5.67186204677209e-30	0.526815966884491	0.996	0.984	1.33532648167155e-25	5	NDUFB10
6.73046219191416e-30	0.51801484645856	0.996	0.986	1.58455271384235e-25	5	EDF1
7.71575657055043e-30	1.65094574496226	0.949	0.893	1.81652056940469e-25	5	TIMP1
1.11921928160833e-29	0.396112568405497	1	0.999	2.63497795469049e-25	5	PRDX1
1.44939191468385e-29	0.633068368184851	1	0.948	3.41230338474018e-25	5	SRM
1.57367581582716e-29	0.650401669515424	0.975	0.93	3.70490497320188e-25	5	RAB5IF
1.66031981602589e-29	1.30824816703955	0.619	0.369	3.90889094286976e-25	5	EGLN3
1.70275175754431e-29	0.470668860303389	0.996	0.991	4.00878846278657e-25	5	TUBA1C
1.73916988600335e-29	0.83162581538551	0.924	0.872	4.0945276626177e-25	5	TRAPPC2L
1.92709446649965e-29	0.536257127912031	0.996	0.975	4.53695850248012e-25	5	TUBB4B
2.49642098848351e-29	0.426646230474281	1	1	5.87732393318673e-25	5	ACTG1
3.0742871328382e-29	0.644116082693311	0.979	0.912	7.23779419684098e-25	5	MRPL13
3.12063868653694e-29	0.615050432825218	0.979	0.893	7.34691965971391e-25	5	CHCHD10
5.77064660734656e-29	0.546877896069089	0.992	0.987	1.3585833307676e-24	5	RNF7
8.25080867053947e-29	0.313832493116182	1	0.999	1.94248788530511e-24	5	EEF1B2
8.3472332846251e-29	0.261116241375904	1	1	1.96518913219929e-24	5	RPL10
1.05075120638229e-28	0.608848555180728	0.987	0.942	2.47378356518584e-24	5	GTF3C6
1.08111456664351e-28	0.455206365938293	1	0.994	2.54526802424881e-24	5	PFDN5
1.2739066040589e-28	0.60187626429886	0.996	0.958	2.99915831793586e-24	5	TOMM5
1.51422136139495e-28	0.380653445478234	1	1	3.56493135113214e-24	5	MYL6
1.88834840344828e-28	1.42693052793516	0.331	0.107	4.44573864623829e-24	5	FOSL1
2.53119120250442e-28	1.65151255277016	0.267	0.074	5.95918344805617e-24	5	NPY
4.68521325677122e-28	0.5172745753283	0.992	0.979	1.10303975704165e-23	5	SNRPE
5.3973124440378e-28	0.452535626821958	1	0.992	1.27068926869982e-23	5	SUB1
6.67605423101736e-28	1.23618196903549	0.636	0.351	1.57174344760842e-23	5	CALB1
7.00539039909069e-28	0.561102474329885	0.992	0.957	1.64927906165792e-23	5	PSMC5
7.42757271310734e-28	0.870901998912808	0.89	0.812	1.74867344384686e-23	5	NDUFA3
9.12286987784975e-28	0.404034625188181	1	0.996	2.14779725534217e-23	5	MARCKSL1
1.29859327748737e-27	0.356249803412943	1	1	3.05727815318851e-23	5	RPLP2
1.58624340704522e-27	0.710579751260878	0.945	0.9	3.73449285320657e-23	5	MRPL27
2.06827752180749e-27	0.641817812164555	0.983	0.932	4.86934576959137e-23	5	POLR2E
4.23512941351661e-27	0.518617392661211	0.987	0.955	9.97076517824217e-23	5	MRPS21
8.89655999257962e-27	0.544470240624795	0.987	0.965	2.09451711905302e-22	5	ATP5MPL
1.07755444909688e-26	0.583959853254806	0.983	0.95	2.53688643950877e-22	5	ELOC
1.15424131646721e-26	0.961731106470467	0.263	0.072	2.71743033135875e-22	5	MANEAL
1.49405119946496e-26	1.31116131853717	0.394	0.151	3.51744473890035e-22	5	SFN
1.63166067231894e-26	1.40414776700013	0.547	0.282	3.84141872084047e-22	5	CDA
2.22720954773275e-26	0.565831103246927	0.979	0.958	5.24351943822722e-22	5	MRPS24
2.52586390248614e-26	0.434001171389029	0.983	0.991	5.94664138562313e-22	5	HSBP1
2.69152464279121e-26	1.25994584283682	0.555	0.296	6.33665646652334e-22	5	DOK5
2.71602575961411e-26	0.730014572982379	0.907	0.827	6.39433944585949e-22	5	NDUFB3
2.83831806272754e-26	0.388499070704026	1	1	6.68225221507946e-22	5	RPL36A
2.98693824665286e-26	0.661283105794277	0.953	0.915	7.03214871409484e-22	5	RPA3
3.11271877888667e-26	0.333090217433138	0.809	0.535	7.3282738211329e-22	5	TMEM54
3.11491452162705e-26	0.498189942452826	1	0.991	7.33344325826656e-22	5	APRT
3.23187252132567e-26	1.09571377389971	0.674	0.43	7.60879747695702e-22	5	PINK1
3.48841144770483e-26	0.335490340028239	1	1	8.21276707133147e-22	5	RPL37
3.66339640543854e-26	1.04122202690768	0.428	0.17	8.62473415732394e-22	5	MT1F
4.83649627280448e-26	1.01496670160564	0.263	0.074	1.13865631750636e-21	5	MFAP4
9.38025123057749e-26	0.86532888064974	0.86	0.755	2.20839254721486e-21	5	PIN4
1.21566798964819e-25	0.557144936822522	0.966	0.952	2.86204714802873e-21	5	UQCR11
1.235035612857e-25	0.877053375974421	0.86	0.732	2.90764434334923e-21	5	APOC1
1.24611700471534e-25	0.657388246647423	0.949	0.899	2.93373326420133e-21	5	UQCRQ
1.65444990225803e-25	0.491880723319865	0.987	0.978	3.89507140488608e-21	5	PHB
1.73807818380338e-25	0.739229957645961	0.936	0.876	4.0919574681283e-21	5	UQCC2
1.85701281740012e-25	0.702494938741319	0.996	0.994	4.3719652760051e-21	5	UBC
1.99006416199213e-25	0.656212984564925	0.945	0.933	4.68520805657807e-21	5	PRR13
2.73568739083533e-25	0.834568181811172	0.864	0.747	6.44062882424361e-21	5	RRM2
3.77263921415519e-25	0.633080706622178	0.966	0.917	8.88192450188556e-21	5	PSMC4
3.8331640791355e-25	0.389308482917242	1	1	9.0244181915087e-21	5	FTL
6.046467589125e-25	0.414427710490767	0.992	0.993	1.4235198645077e-20	5	ARPC3
6.09399382776412e-25	0.739362356362307	0.941	0.757	1.43470896687051e-20	5	GINS2
6.30492930813788e-25	0.537726510917056	0.992	0.906	1.4843695070149e-20	5	PTTG1
6.90845061441483e-25	0.655110474951604	0.928	0.882	1.62645652815168e-20	5	MAGOH
1.27922489811981e-24	0.673278138211759	0.936	0.878	3.01167917764347e-20	5	RPL26L1
1.56893505445159e-24	0.606763761269947	0.949	0.893	3.69374379869538e-20	5	PSME2
1.66923078869721e-24	0.425908809680003	1	0.989	3.92987004582985e-20	5	TKT
2.26377172062525e-24	0.532518169389663	1	0.939	5.32959776186804e-20	5	NME1
2.3662253090423e-24	0.449076097300159	0.992	0.993	5.57080424507828e-20	5	SNRPD2
2.72874477554884e-24	0.359774970757271	1	0.998	6.42428382507465e-20	5	COX4I1
2.84353756196327e-24	0.412268581694441	1	0.992	6.69454048213013e-20	5	UQCRB
2.84775563853963e-24	0.430215141030317	1	0.981	6.70447109981386e-20	5	RANBP1
3.02330674406913e-24	0.607371821738933	0.979	0.936	7.11777106756196e-20	5	MRPS7
3.22907780688686e-24	0.379761380754362	1	0.999	7.60221788075373e-20	5	YWHAE
4.21368877883569e-24	0.269185086323558	1	1	9.92028749201287e-20	5	RPS4X
4.25576567554211e-24	0.751357768878004	0.847	0.753	1.00193491299288e-19	5	SWI5
7.79295233436459e-24	0.489990416093721	0.983	0.977	1.83469476807946e-19	5	NDUFB8
8.01656959201064e-24	0.660059270295484	0.919	0.869	1.88734097904707e-19	5	RAB5C
1.94697211888483e-23	1.06422081587488	0.394	0.164	4.58375645949055e-19	5	TMEM59L
2.06861946963044e-23	0.475697461964272	1	0.987	4.87015081735094e-19	5	PPP1R14B
2.13675192324522e-23	0.578070513086837	0.958	0.91	5.03055505289623e-19	5	POLR2F
2.25809771694192e-23	0.39915825723864	1	0.996	5.31623945499637e-19	5	SKP1
2.82719210429229e-23	0.570774401077176	0.936	0.848	6.65605837113535e-19	5	RHOC
2.91402234569588e-23	0.428058675532105	1	0.993	6.86048280847181e-19	5	DYNLL1
3.52694355564112e-23	0.750770548492586	0.898	0.811	8.3034832130459e-19	5	C7orf50
4.0500136863695e-23	1.0723814243305	0.513	0.255	9.53494722181972e-19	5	LINC01896
4.05435681684677e-23	0.391641959788813	0.996	0.987	9.54517225390234e-19	5	TXN
6.54770290780846e-23	0.492399388262303	1	0.981	1.54152569558535e-18	5	PRMT1
9.90517792053664e-23	0.534406143301062	1	0.981	2.33197603783194e-18	5	C1QBP
1.0914437581165e-22	0.650108692114898	0.936	0.891	2.56958603973366e-18	5	HAX1
1.13319026499163e-22	0.692184573214629	0.86	0.777	2.6678698408698e-18	5	PFDN1
1.1462402034447e-22	0.448759624057212	0.992	0.994	2.69859331096986e-18	5	PSMB5
1.36346181341387e-22	0.329765770421502	1	1	3.20999814732028e-18	5	RPL39
1.45093285109497e-22	0.614529762848512	0.975	0.949	3.41593121133288e-18	5	TPM2
1.63171234101494e-22	0.561938713906419	0.97	0.93	3.84154036445148e-18	5	POLR2I
1.86529765176778e-22	0.680333164252625	0.932	0.894	4.39147026155689e-18	5	POLR2J
1.92411953101894e-22	0.385383806982639	1	0.996	4.52995461187788e-18	5	EEF1D
2.53804567299156e-22	0.3943352623167	0.992	0.991	5.97532092792402e-18	5	EIF2S2
2.6057543219629e-22	1.54458094946947	0.39	0.164	6.13472740019725e-18	5	CBR3
2.79731805337344e-22	0.868427189207411	0.873	0.688	6.5857258930571e-18	5	BEX2
3.07149356098402e-22	0.674530061668667	0.928	0.872	7.23121729062467e-18	5	NOSIP
3.19399619906979e-22	0.34019180270276	1	0.999	7.51962525147002e-18	5	RAN
3.42675569301568e-22	0.649019392320053	0.932	0.859	8.06761092806683e-18	5	LAGE3
3.54342807960923e-22	0.896572735613418	0.814	0.635	8.34229272782401e-18	5	BID
4.0483254114313e-22	0.733882191965696	0.903	0.86	9.5309725161327e-18	5	BLOC1S1
4.3701845212614e-22	0.530542234972178	0.97	0.954	1.02887254184057e-17	5	EMC6
5.36471807966845e-22	0.373516623859113	1	0.998	1.26301557749634e-17	5	OAZ1
6.82259639096574e-22	0.458967460740979	0.992	0.976	1.60624386832506e-17	5	COX8A
7.05627403683785e-22	0.586542015349876	0.932	0.899	1.66125859649274e-17	5	TLE5
8.51948093771118e-22	0.630433728206216	0.928	0.85	2.00574139716534e-17	5	MRPS2
8.94378945952203e-22	0.447439002518041	0.987	0.986	2.10563635245527e-17	5	NDUFB11
1.31731448203687e-21	0.676577516714975	0.911	0.782	3.10135348505939e-17	5	SURF2
1.32697681253041e-21	0.399210063743562	1	0.992	3.12410150974035e-17	5	AURKAIP1
1.41093096472629e-21	0.528039518002904	0.962	0.934	3.3217547702551e-17	5	KRTCAP2
1.83025835021226e-21	0.721516519088985	0.767	0.609	4.30897723390473e-17	5	SOCS2
